timestamp,data
2020-10-25,0.14185668071731922
2020-11-01,0.17500716354697946
2020-11-08,0.052161084813997144
2020-11-15,0.10067936098203065
2020-11-22,0.141131626162678
2020-11-29,0.14185668071731922
2020-12-06,0.2728089570067823
2020-12-13,0.3206351266242564
2020-12-20,0.20466126622632147
2020-12-27,0.11166858142241834
2021-01-03,0.09758184012025595
2021-01-10,0.05622274400666358
2021-01-17,0.14355574576184152
2021-01-24,0.10999458264559506
2021-01-31,0.1633209199644625
2021-02-07,0.15637146565131846
2021-02-14,0.19643456237390636
2021-02-21,0.2118051826022565
2021-02-28,0.20095707150176165
2021-03-07,0.15316179636865856
2021-03-14,0.27241892777383325
2021-03-21,0.15453304313123228
2021-03-28,0.25163588216528293
2021-04-04,0.12887972695752978
2021-04-11,0.19439334571361544
2021-04-18,0.24574034940451384
2021-04-25,0.20203625853173435
2021-05-02,0.16245052888989447
2021-05-09,0.14185668071731922
2021-05-16,0.06742849149741234
2021-05-23,0.3206351266242564
2021-05-30,0.15055489335209132
2021-06-06,0.1632330685853958
2021-06-13,0.1521049991250038
2021-06-20,0.20254916846752166
2021-06-27,0.16318868352100252
2021-07-04,0.13344096802175043
2021-07-11,0.14185668071731922
2021-07-18,0.010583548201248044
2021-07-25,0.08733882540836932
2021-08-01,0.15055489335209132
2021-08-08,0.15055489335209132
2021-08-15,0.1537505034357309
2021-08-22,0.13550479398109017
2021-08-29,0.0888611593283713
2021-09-05,0.14354520244523883
2021-09-12,0.19692730247043075
2021-09-19,0.18731166655197742
2021-09-26,0.33430814668536185
2021-10-03,0.14354520244523883
2021-10-10,0.15055489335209132
2021-10-17,0.1521049991250038
2021-10-24,0.10911936783231796
2021-10-31,0.1592389150056988
2021-11-07,0.1521049991250038
2021-11-14,0.15055489335209132
2021-11-21,0.18548891143873333
2021-11-28,0.09758184012025595
2021-12-05,0.048250146349892
2021-12-12,0.14185668071731922
2021-12-19,0.15055489335209132
2021-12-26,0.18375819995999337
2022-01-02,0.15055489335209132
2022-01-09,-0.07688102391548457
2022-01-16,0.14293957762420179
2022-01-23,0.14185668071731922
2022-01-30,0.3206351266242564
2022-02-06,0.14185668071731922
2022-02-13,0.09651215677149594
2022-02-20,0.06651824712753296
2022-02-27,0.18731166655197742
2022-03-06,0.15055489335209132
2022-03-13,0.15055489335209132
2022-03-20,0.1520121071487665
2022-03-27,0.11815608311444523
2022-04-03,0.37620966592803595
2022-04-10,-0.033462081244215375
2022-04-17,0.1521049991250038
2022-04-24,0.15055489335209132
2022-05-01,0.14185668071731922
2022-05-08,0.27522737653926016
2022-05-15,0.27522737653926016
2022-05-22,0.15055489335209132
2022-05-29,0.1621754428371787
2022-06-05,0.14185668071731922
2022-06-12,0.1241996783297509
2022-06-19,0.14185668071731922
2022-06-26,0.33430814668536185
2022-07-03,-0.033462081244215375
2022-07-10,0.29732185900211333
2022-07-17,0.33430814668536185
2022-07-24,0.18731166655197742
2022-07-31,0.14185668071731922
2022-08-07,0.15055489335209132
2022-08-14,0.10255723865702748
2022-08-21,0.10888695577159524
2022-08-28,0.24714370160363613
2022-09-04,0.33430814668536185
2022-09-11,0.14185668071731922
2022-09-18,0.2118051826022565
2022-09-25,0.18375819995999337
2022-10-02,0.18731166655197742
2022-10-09,0.3358787101693451
2022-10-16,0.33430814668536185
2022-10-23,0.17862116089090707
2022-10-30,0.33430814668536185
2022-11-06,0.18731166655197742
2022-11-13,0.1583262879867107
2022-11-20,0.20959507739171387
2022-11-27,0.1632330685853958
2022-12-04,0.18731166655197742
2022-12-11,0.018323566252365725
2022-12-18,0.14355574576184152
2022-12-25,0.10500565194524825
2023-01-01,0.18731166655197742
2023-01-08,0.14185668071731922
2023-01-15,0.1537505034357309
2023-01-22,0.15453304313123228
2023-01-29,0.15055489335209132
2023-02-05,0.1632330685853958
2023-02-12,0.18731166655197742
2023-02-19,0.33430814668536185
2023-02-26,0.2771075681783259
2023-03-05,0.18054723283275964
2023-03-12,0.18731166655197742
2023-03-19,0.33430814668536185
2023-03-26,0.19382947217673066
2023-04-02,0.33430814668536185
2023-04-09,0.20513458782806993
2023-04-16,0.15055489335209132
2023-04-23,0.14185668071731922
2023-04-30,0.3534137500450015
2023-05-07,0.13789653563871979
2023-05-14,0.17497819131240247
2023-05-21,0.1521049991250038
2023-05-28,0.18731166655197742
2023-06-04,0.13550479398109017
2023-06-11,0.20894385837018492
2023-06-18,0.15055489335209132
2023-06-25,0.1838893184904009
2023-07-02,0.1632330685853958
2023-07-09,0.14185668071731922
2023-07-16,0.19601169200614094
2023-07-23,0.15424469327554108
2023-07-30,0.1521155424416065
2023-08-06,0.15453304313123228
2023-08-13,0.2915156031958759
2023-08-20,0.19643456237390636
2023-08-27,0.3534137500450015
2023-09-03,0.06649713176302613
2023-09-10,0.15466875806450844
2023-09-17,0.20894385837018492
2023-09-24,0.19601169200614094
2023-10-01,0.24574034940451384
2023-10-08,0.1072320277336985
2023-10-15,0.29072948978282515
2023-10-22,0.14293957762420179
2023-10-29,0.19601169200614094
2023-11-05,0.15055489335209132
2023-11-12,0.14185668071731922
2023-11-19,0.36253664586693046
2023-11-26,0.15055489335209132
2023-12-03,0.18799077095463873
2023-12-10,0.18731166655197742
2023-12-17,0.256788588128984
2023-12-24,0.2959073972888291
2023-12-31,0.19601169200614094
